,name,main_category,sub_category,image,link,ratings,no_of_ratings
35,Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capici...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/816iczzNG5L._AC_UL320_.jpg,https://www.amazon.com/Kuber-Industries-Foldable-Laundry-KUBMART11450/dp/B08VGFX2B6/ref=sr_1_36?qid=1679135586&s=appliances&sr=1-36,4,"3,740"
36,"Smart Shelter Heavy Duty Metal Adjustable Washing Machine Stand/Trolley with Wheels, Front & Top Load, Fridge, Dishwasher ...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51IkQI2r9KL._AC_UL320_.jpg,https://www.amazon.com/Smart-Shelter-Premium-Refrigerator-Dishwasher/dp/B07LFLR8NN/ref=sr_1_37?qid=1679135586&s=appliances&sr=1-37,4.2,"9,647"
37,Orpat HHB-100E WOB 250-Watt Hand Blender (White),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21OWOIM1wML._AC_UL320_.jpg,https://www.amazon.com/Orpat-HHB-100E-WOB-250-Watt-Blender/dp/B00A7PLVU6/ref=sr_1_38?qid=1679135586&s=appliances&sr=1-38,4.2,"18,866"
38,Orient Electric Fabrijoy 1000-Watt Dry Iron with American Heritage Non-Stick Sole Plate | Safety-Packed Electric Iron Pres...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61gd5ZJZaVL._AC_UL320_.jpg,https://www.amazon.com/Orient-Electric-Fabrijoy-DIFJ10BP-1000-Watt/dp/B01MY839VW/ref=sr_1_39?qid=1679135586&s=appliances&sr=1-39,4.2,"14,006"
39,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71hrYgAgdGL._AC_UL320_.jpg,https://www.amazon.com/Prestige-PKGSS-Electric-Kettle-Stainless/dp/B00NW4UWN6/ref=sr_1_40?qid=1679135586&s=appliances&sr=1-40,3.8,"16,348"
40,Aptechdeals TDS Meter/Digital Tds Meter with Temperature And Water Quality Measurement For Ro Purifier (TDS),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/412heudHruL._AC_UL320_.jpg,https://www.amazon.com/Aptechdeals-Digital-Temperature-Measurement-Purifier/dp/B07Y66GYJF/ref=sr_1_41?qid=1679135586&s=appliances&sr=1-41,4.1,"6,433"
41,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable j...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61BGNSBBwYL._AC_UL320_.jpg,https://www.amazon.com/Wonderchef-Nutri-Blend-Watts-Juicer-Grinder/dp/B00W56GLOQ/ref=sr_1_42?qid=1679135586&s=appliances&sr=1-42,3.9,"26,915"
42,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cookin...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51OYFH+NrFS._AC_UL320_.jpg,https://www.amazon.com/Health-Sense-Chef-Mate-Digital-Scale-KS33/dp/B013B2WGT6/ref=sr_1_43?qid=1679135586&s=appliances&sr=1-43,4.3,"15,608"
43,USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61S+GSuRHkL._AC_UL320_.jpg,https://www.amazon.com/Usha-EI-1602-1000-Watt-Lightweight/dp/B008YW3CYM/ref=sr_1_44?qid=1679135586&s=appliances&sr=1-44,4.1,"37,716"
44,Prestige IRIS Plus 750 watt mixer grinder,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51HfqyUaHyL._AC_UL320_.jpg,https://www.amazon.com/Prestige-IRIS-mixer-grinder-Black/dp/B08CFJBZRK/ref=sr_1_45?qid=1679135586&s=appliances&sr=1-45,3.8,"14,663"
45,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant ...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51VvdjBgB5L._AC_UL320_.jpg,https://www.amazon.com/Pigeon-Stainless-boiling-Instant-Noodles/dp/B09Y5FZK9N/ref=sr_1_46?qid=1679135586&s=appliances&sr=1-46,3.6,"1,669"
46,"Samsung 7 kg Fully-Automatic Top Loading Washing Machine (WA70A4002GS/TL, Imperial Silver, Diamond drum)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/510mV2GAtkL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Fully-Automatic-WA70A4002GS-TL-Imperial/dp/B08GXYZFNB/ref=sr_1_47?qid=1679135586&s=appliances&sr=1-47,4.4,"24,086"
47,HUL Pureit Germkill kit for Classic 14 L water purifier - 1250 L Capacity,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61MZ5sEJ+HL._AC_UL320_.jpg,https://www.amazon.com/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3GWW32/ref=sr_1_48?qid=1679135586&s=appliances&sr=1-48,4.2,"15,454"
48,"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71SaXp5qZvL._AC_UL320_.jpg,https://www.amazon.com/StyleHouse-Remover-Woolen-Clothes-Electric/dp/B07NCKMXVZ/ref=sr_1_49?qid=1679135588&s=appliances&sr=1-49,4.1,"4,986"
49,"Prestige 1.5 Litre Kettle 1500-watts, Red",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/511wIb+y8BL._AC_UL320_.jpg,https://www.amazon.com/Prestige-1-5-Kettle-1500-watts-Red/dp/B07VNFP3C2/ref=sr_1_50?qid=1679135588&s=appliances&sr=1-50,3.9,"33,077"
50,CROMPTON SUREBREEZE SEA Sapphira 1200 mm (48 inch) Ceiling Fan (Lustre Brown) 1 Star,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41APqPHuqtL._AC_UL320_.jpg,https://www.amazon.com/CROMPTON-SUREBREEZE-Sapphira-Ceiling-Lustre/dp/B0BTS9GG2V/ref=sr_1_51?qid=1679135588&s=appliances&sr=1-51,3.9,"2,507"
51,"Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81aALsqzUlL._AC_UL320_.jpg,https://www.amazon.com/Butterfly-Jet-Elite-750-Watt-Grinder/dp/B07DGD4Z4C/ref=sr_1_52?qid=1679135588&s=appliances&sr=1-52,3.9,"26,081"
52,"E-Cosmos Refrigerator Stand, Washing Machine Stand, Furniture Base Stand, Fridge Stands for Single Door and Double Door (P...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61REJkkYbwL._AC_UL320_.jpg,https://www.amazon.com/COSMOS-Refrigerator-Washing-Machine-Furniture/dp/B09CDVQFQ7/ref=sr_1_53?qid=1679135588&s=appliances&sr=1-53,4.1,"8,939"
53,"Prestige Sandwich Maker PGMFD 01, Black",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51P5A28trLL._AC_UL320_.jpg,https://www.amazon.com/Prestige-Sandwich-Maker-PGMFD-01/dp/B07S851WX5/ref=sr_1_54?qid=1679135588&s=appliances&sr=1-54,4.2,"41,493"
54,"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag ...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71dP2SV0GLL._AC_UL320_.jpg,https://www.amazon.com/VR-Pcs-Different-Multi-Color-Multicolor/dp/B08F47T4X5/ref=sr_1_55?qid=1679135588&s=appliances&sr=1-55,4.2,"20,011"
55,"Venus Electronic Digital Kitchen Weighing Scale, Food Weight Machine for Home, Baking, Health 10 kg Battries Included",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71TCEJIMwUL._AC_UL320_.jpg,https://www.amazon.com/Venus-Electronic-Weighing-Battries-Included/dp/B09ZPJZDFL/ref=sr_1_56?qid=1679135588&s=appliances&sr=1-56,3.8,667
56,"Philips HR3705/10 300 Watt Lightweight Hand Mixer, Blender with 5 speed control settings, stainless steel accessories and ...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41tDUmnDITL._AC_UL320_.jpg,https://www.amazon.com/Philips-Daily-Collection-HR3705-300-Watt/dp/B07GDR7VZ3/ref=sr_1_57?qid=1679135588&s=appliances&sr=1-57,4.5,"19,482"
57,Finalize Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartr...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41DyZIeEX7L._AC_UL320_.jpg,https://www.amazon.com/Finalize-Purifier-Activated-Cartridge-Multicolor/dp/B0BPXXK9CJ/ref=sr_1_58?qid=1679135588&s=appliances&sr=1-58,4.1,77
58,"Bajaj PYGMY MINI 110 MM PERSONAL FAN - WHITE SMOKE, small",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Dm+JU52xL._AC_UL320_.jpg,https://www.amazon.com/Bajaj-PYGMY-MINI-110-PERSONAL/dp/B08VRGH6NM/ref=sr_1_59?qid=1679135588&s=appliances&sr=1-59,4.2,"2,208"
59,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapi...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51PwsOOMErL._AC_UL320_.jpg,https://www.amazon.com/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_60?qid=1679135588&s=appliances&sr=1-60,4.5,"3,239"
60,KENT 16020 Instant Egg Boiler | 3 Boiling Modes | Upto 7 Egg at a Time | Automatic Operation | Easy and Quick Operation | ...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71YhvOR+1cL._AC_UL320_.jpg,https://www.amazon.com/Kent-Instant-Boiler-360-Watt-Transparent/dp/B0791GQRPF/ref=sr_1_61?qid=1679135588&s=appliances&sr=1-61,4.3,"25,723"
61,Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51M2WpKwb-L._AC_UL320_.jpg,https://www.amazon.com/Borosil-Plastic-Chefdelite-BCH20DBB21-Technology/dp/B01M5B0TPW/ref=sr_1_62?qid=1679135588&s=appliances&sr=1-62,4.4,"8,306"
62,Philips Classic GC097/50 750-Watt Dry Iron (Peach),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61HbXGEnwSL._AC_UL320_.jpg,https://www.amazon.com/Philips-Classic-GC097-50-750-Watt/dp/B07H7JB1RZ/ref=sr_1_63?qid=1679135588&s=appliances&sr=1-63,4.2,"12,028"
63,"Sure From Aquaguard Delight NXT RO+UV+Taste Adjuster(MTDS) 7L storage Water Purifier,7 stages purification,suitable for bo...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41s8QuuF6GL._AC_UL320_.jpg,https://www.amazon.com/Eureka-Forbes-Aquaguard-boiling-GWPDPRRUM00000/dp/B09TB2YC13/ref=sr_1_64?qid=1679135588&s=appliances&sr=1-64,4,"27,366"
64,"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Y7QqqpsPL._AC_UL320_.jpg,https://www.amazon.com/Bajaj-DX-1000-Watt-Dry-Iron/dp/B008YW8M0G/ref=sr_1_65?qid=1679135588&s=appliances&sr=1-65,4.2,"47,548"
65,"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hangin...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51CF0NoyUUL._AC_UL320_.jpg,https://www.amazon.com/HealthSense-Chef-Mate-KS-40-Weighing/dp/B083P71WKK/ref=sr_1_66?qid=1679135588&s=appliances&sr=1-66,4.3,"10,216"
66,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71QNtftyeuL._AC_UL320_.jpg,https://www.amazon.com/Philips-HL7756-00-750-Watt-Grinder/dp/B01GZSQJPA/ref=sr_1_67?qid=1679135588&s=appliances&sr=1-67,4.1,"26,988"
67,"E-COSMOS Smart Handy Multi-Purpose Fruit & Vegetable Cutter Chopper (950ML,Green, Pack of 1)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51WXRV6NC1L._AC_UL320_.jpg,https://www.amazon.com/COSMOS-Multi-Purpose-Vegetable-Cutter-Chopper/dp/B09XDQ7WNM/ref=sr_1_68?qid=1679135588&s=appliances&sr=1-68,3.9,80
68,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61hXdmV4kAL._AC_UL320_.jpg,https://www.amazon.com/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B09NTHQRW3/ref=sr_1_69?qid=1679135588&s=appliances&sr=1-69,4.1,"1,377"
69,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61mde481sCS._AC_UL320_.jpg,https://www.amazon.com/USHA-RapidMix-500-Watt-Copper-Grinder/dp/B08MXJYB2V/ref=sr_1_70?qid=1679135588&s=appliances&sr=1-70,4,"5,457"
70,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71qWUqBp+9L._AC_UL320_.jpg,https://www.amazon.com/Bajaj-DX-600-Watts-Light-Weight/dp/B00F159RIK/ref=sr_1_71?qid=1679135588&s=appliances&sr=1-71,4.1,"5,686"
71,Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with T...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51-cyGLC3kL._AC_UL320_.jpg,https://www.amazon.com/Bajaj-Shakti-Heater-Multiple-Safety/dp/B097R45BH8/ref=sr_1_72?qid=1679135588&s=appliances&sr=1-72,4.1,"12,849"
72,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",appliances,All Appliances,https://m.media-amazon.com/images/I/71QfUcEOg8L._AC_UL320_.jpg,https://www.amazon.com/AmazonBasics-400mm-Pedestal-Remote-White/dp/B07NPBG1B4/ref=sr_1_73?qid=1679135589&s=appliances&sr=1-73,4.1,"6,113"
73,Farberware Mini Blender Fruit Mixer Machine Portable Electric Juicer grinder Cup 380ML Personal Blender Smoothie Maker USB...,appliances,All Appliances,https://m.media-amazon.com/images/I/716mmFt0PGL._AC_UL320_.jpg,https://www.amazon.com/Farberware-Portable-Electric-Rechargeable-Extractor/dp/B0BRXQD38T/ref=sr_1_74_mod_primary_new?qid=1679135589&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-74,2.9,"6,071"
74,"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, u...",appliances,All Appliances,https://m.media-amazon.com/images/I/71W2XPQdBqL._AC_UL320_.jpg,https://www.amazon.com/PHILIPS-Handheld-Garment-STH3000-20/dp/B08TM71L54/ref=sr_1_75?qid=1679135589&s=appliances&sr=1-75,4,"1,553"
75,"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",appliances,All Appliances,https://m.media-amazon.com/images/I/81yobRRV8nL._AC_UL320_.jpg,https://www.amazon.com/Cookwell-Bullet-Mixer-Grinder-Silver/dp/B097XJQZ8H/ref=sr_1_76?qid=1679135589&s=appliances&sr=1-76,4.1,"9,592"
76,"Bajaj ATX 4 750-Watt Pop-up Toaster, 2-Slice Automatic Pop up Toaster with Dust Cover & Slide Out Crumb Tray, 6-Level Brow...",appliances,All Appliances,https://m.media-amazon.com/images/I/51D5T7TGVbL._AC_UL320_.jpg,https://www.amazon.com/Bajaj-ATX-750-Watt-Pop-up-Toaster/dp/B0073QGKAS/ref=sr_1_77?qid=1679135589&s=appliances&sr=1-77,4.3,"9,520"
77,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,appliances,All Appliances,https://m.media-amazon.com/images/I/61QNGI22XDL._AC_UL320_.jpg,https://www.amazon.com/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3H03Q4/ref=sr_1_78?qid=1679135589&s=appliances&sr=1-78,4.2,"13,467"
78,KENT 16069 Super Egg Boiler 400 Watts | Boils Upto 6 Eggs at a Time | 3 Boiling Modes | Stainless Steel Body and Heating P...,appliances,All Appliances,https://m.media-amazon.com/images/I/71+2IuZ78XL._AC_UL320_.jpg,https://www.amazon.com/Kent-Super-Boiler-16069-Silver/dp/B08JQZP7G1/ref=sr_1_79?qid=1679135589&s=appliances&sr=1-79,4.3,"12,213"
79,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,appliances,All Appliances,https://m.media-amazon.com/images/I/61h7YWM2+oL._AC_UL320_.jpg,https://www.amazon.com/HUL-Pureit-Germkill-Classic-Purifier/dp/B00E9G8KOY/ref=sr_1_80?qid=1679135589&s=appliances&sr=1-80,4.1,"11,108"
80,"Bajaj Immersion Rod Water Heater 1500 Watts, Silver",appliances,All Appliances,https://m.media-amazon.com/images/I/51bfOnh2M4L._AC_UL320_.jpg,https://www.amazon.com/Bajaj-1500-Watt-Immersion-Heater-Plug/dp/B00ABMASXG/ref=sr_1_81?qid=1679135589&s=appliances&sr=1-81,4.1,"36,955"
81,"APTODEN Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Frother for Coffee, Egg Beater, Hand Blender,...",appliances,All Appliances,https://m.media-amazon.com/images/I/61+74y2T37L._AC_UL320_.jpg,https://www.amazon.com/APTODEN-Electric-Handheld-Frother-Blender/dp/B09VGZN232/ref=sr_1_82?qid=1679135589&s=appliances&sr=1-82,4.3,821
82,KENT 16052 Elegant Electric Glass Kettle 1.8L 2000 W | Blue LED Illumination | Borosilicate Glass Body | Boil Drying Prote...,appliances,All Appliances,https://m.media-amazon.com/images/I/71mNVZxebrL._AC_UL320_.jpg,https://www.amazon.com/KENT-Elegant-Electric-Kettle-Silver/dp/B07YR26BJ3/ref=sr_1_83?qid=1679135589&s=appliances&sr=1-83,4,"14,773"
83,"The Earth Store Handheld Coffee Frother Electric Milk Frother for Lattes Shakes Mini Foamer for Cappuccino, Frappe, Match...",appliances,All Appliances,https://m.media-amazon.com/images/I/51+vA2qAe9L._AC_UL320_.jpg,https://www.amazon.com/Earth-Store-Coffee-Frother-Cappuccino/dp/B0BQW1XXM5/ref=sr_1_84?qid=1679135589&s=appliances&sr=1-84,4.1,"1,944"
84,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protectio...",appliances,All Appliances,https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.com/LG-Convertible-Anti-Virus-Protection-RS-Q19YNZE/dp/B0BQ3MXML8/ref=sr_1_85?qid=1679135589&s=appliances&sr=1-85,4.2,"2,948"
85,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,appliances,All Appliances,https://m.media-amazon.com/images/I/31hXo964hqL._AC_UL320_.jpg,https://www.amazon.com/ACTIVA-APSRA-Approved-Ceiling-Warranty/dp/B07ZJND9B9/ref=sr_1_86?qid=1679135589&s=appliances&sr=1-86,3.9,"6,995"
86,"Kuber Industries Multipurpose Refrigerator Drawer Mat|Circle Design & Water Proof PVC Material|Size-48 cm x 33 cm ,Pack of...",appliances,All Appliances,https://m.media-amazon.com/images/I/71A77D0r+oL._AC_UL320_.jpg,https://www.amazon.com/Kuber-Industries-Circle-Design-Refrigerator/dp/B07MBB2LHW/ref=sr_1_87?qid=1679135589&s=appliances&sr=1-87,4.2,"8,159"
87,"Samsung 253 L 3 Star with Inverter Double Door Refrigerator (RT28A3453S8/HL, Elegant Inox)- 2022 Model",appliances,All Appliances,https://m.media-amazon.com/images/I/61kNDBKxSuL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Inverter-Refrigerator-RT28A3453S8-HL/dp/B08SBSL8Y2/ref=sr_1_88?qid=1679135589&s=appliances&sr=1-88,4.4,"5,784"
88,Candes Star 1200mm/48 inch High Speed Anti-dust Decorative 5 Star Rated Ceiling Fan 405 RPM with 2 Yrs Warranty (Coffee Br...,appliances,All Appliances,https://m.media-amazon.com/images/I/51s36oqI6KL._AC_UL320_.jpg,https://www.amazon.com/Candes-Star-Anti-dust-Decorative-Warranty/dp/B09296RG1X/ref=sr_1_89?qid=1679135589&s=appliances&sr=1-89,3.8,"1,161"
89,"Prestige Hard Anodised Aluminium Plus Cookware Induction Base Roti Tawa, 22.5cm, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/41yIomgcfML._AC_UL320_.jpg,https://www.amazon.com/Prestige-Anodised-Cookware-Induction-225mm/dp/B00N2ZJCJA/ref=sr_1_90?qid=1679135589&s=appliances&sr=1-90,3.9,"9,555"
90,"LG 1 Ton 4 Star Ai Dual Inverter Split Ac (Copper, Super Convertible 6-In-1 Cooling, Hd Filter With Anti Virus Protection,...",appliances,All Appliances,https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-protection-RS-Q13JNYE/dp/B0BPYN9JGF/ref=sr_1_91?qid=1679135589&s=appliances&sr=1-91,4.2,"1,206"
91,"Samsung 183 L 2 Star Inverter Direct-Cool Single Door Refrigerator (RR20C2412GS/NL, Gray Silver)",appliances,All Appliances,https://m.media-amazon.com/images/I/61peedjlRJL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Direct-Cool-Refrigerator-RR20C2412GS-NL/dp/B0BR3V1SQT/ref=sr_1_92?qid=1679135589&s=appliances&sr=1-92,4.3,"5,862"
92,"Havells Ambrose 1200mm Energy Saving with Remote Control 5 Star Decorative BLDC Ceiling Fan (Gold Mist Wood, Pack of 1)",appliances,All Appliances,https://m.media-amazon.com/images/I/61nt66+QH5L._AC_UL320_.jpg,https://www.amazon.com/Havells-Ambrose-Control-Decorative-Ceiling/dp/B0BHJCC4S5/ref=sr_1_93?qid=1679135589&s=appliances&sr=1-93,4.3,"10,025"
93,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",appliances,All Appliances,https://m.media-amazon.com/images/I/81g9UkFjanL._AC_UL320_.jpg,https://www.amazon.com/Bajaj-DX-600-Watt-Light-Weight/dp/B00SMJPA9C/ref=sr_1_94?qid=1679135589&s=appliances&sr=1-94,4.1,"3,259"
94,Prestige Iris 1.0 1200 Watt Glass Induction Cooktop with Push Button (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/81n9qrP0+RL._AC_UL320_.jpg,https://www.amazon.com/Prestige-1-0-Induction-Cooktop-button/dp/B08CTZGRJT/ref=sr_1_95?qid=1679135589&s=appliances&sr=1-95,3.9,"2,240"
95,"Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)",appliances,All Appliances,https://m.media-amazon.com/images/I/71+cDVETcIL._AC_UL320_.jpg,https://www.amazon.com/Butterfly-Smart-750-Watt-Mixer-Grinder/dp/B075JJ5NQC/ref=sr_1_96?qid=1679135589&s=appliances&sr=1-96,4,"21,290"
96,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",appliances,All Appliances,https://m.media-amazon.com/images/I/713pM4iTawL._AC_UL320_.jpg,https://www.amazon.com/Crompton-InstaGlide-Certified-Dry-Iron/dp/B08235JZFB/ref=sr_1_97?qid=1679135591&s=appliances&sr=1-97,4.1,"7,959"
97,"PHILIPS Air Fryer - India’s No.1 Air Fryer Brand, With Rapid Air Technology, Uses up to 90% less fat, 1400W, 4.1 Liter (Bl...",appliances,All Appliances,https://m.media-amazon.com/images/I/614TSm1LckL._AC_UL320_.jpg,https://www.amazon.com/PHILIPS-Fryer-HD9200-90-Technology/dp/B09CTWFV5W/ref=sr_1_98?qid=1679135591&s=appliances&sr=1-98,4.4,"1,853"
98,ATOM Selves-MH 200 GM Digital Pocket Scale,appliances,All Appliances,https://m.media-amazon.com/images/I/41Oo66iQH7L._AC_UL320_.jpg,https://www.amazon.com/Atom-Selves-A100-Digital-Pocket-Silver/dp/B06XMZV7RH/ref=sr_1_99?qid=1679135591&s=appliances&sr=1-99,3.9,"4,778"
99,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protectio...",appliances,All Appliances,https://m.media-amazon.com/images/I/41wbi-Kl5uL._AC_UL320_.jpg,https://www.amazon.com/Luminous-Vento-Deluxe-30-Watt-Ventilator/dp/B00O2R38C4/ref=sr_1_100?qid=1679135591&s=appliances&sr=1-100,4.1,"13,449"
100,ImpactStrong Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking C...,appliances,All Appliances,https://m.media-amazon.com/images/I/41q+JETf-jL._AC_UL320_.jpg,https://www.amazon.com/ImpactStrong-Water-Purifier-Filter-Multi-color/dp/B0BXSMB9XN/ref=sr_1_101?qid=1679135591&s=appliances&sr=1-101,4.4,"11,589"
101,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Cl...,appliances,All Appliances,https://m.media-amazon.com/images/I/51v7kcjUYQL._AC_UL320_.jpg,https://www.amazon.com/IONIX-Tap-filter-Multilayer-Filter-Pack/dp/B0BNDRK886/ref=sr_1_102?qid=1679135591&s=appliances&sr=1-102,3.9,"1,580"
102,CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Foo...,appliances,All Appliances,https://m.media-amazon.com/images/I/5152RkstzoL._AC_UL320_.jpg,https://www.amazon.com/Weighing-Multipurpose-Electronic-Measuring-Vegetable/dp/B08SJVD8QD/ref=sr_1_103?qid=1679135591&s=appliances&sr=1-103,4.1,"3,881"
