country,country_code,continent,indicator,total_sales,product_id,date
United States,US,North America,regular price,2,B096MTJK8T,2022-11-24
United States,US,North America,regular price,4,B0BH8DBZLP,2022-03-01
United States,US,North America,regular price,2,B07VQLXXVP,2022-09-04
United States,US,North America,regular price,2,B08CDKQ8T6,2022-09-11
United States,US,North America,regular price,2,B0BMT96BD7,2022-03-26
United States,US,North America,regular price,2,B096MTJK8T,2022-10-23
United States,US,North America,regular price,1,B08CVQMS5X,2022-10-21
United States,US,North America,regular price,3,B07VQLXXVP,2022-08-24
United States,US,North America,regular price,7,B01LXB7UZ1,2022-09-02
United States,US,North America,regular price,2,B0BTYRLWBY,2022-11-25
United States,US,North America,regular price,6,B084CVFQSL,2022-06-24
United States,US,North America,regular price,6,B09Z6T8H41,2022-08-23
United States,US,North America,regular price,2,B096MTJK8T,2022-12-26
United States,US,North America,regular price,1,B0B758B1TH,2022-06-15
United States,US,North America,regular price,6,B07DY2D4N1,2022-03-05
United States,US,North America,regular price,4,B0BRXS8ZSV,2022-05-26
United States,US,North America,regular price,2,B08T8JKXJF,2022-10-06
United States,US,North America,regular price,3,B084CVFQSL,2022-11-14
United States,US,North America,regular price,3,B096MTJK8T,2022-01-30
United States,US,North America,regular price,3,B09FZ5CW67,2022-11-02
United States,US,North America,regular price,1,B0BNNBWTDY,2022-09-12
United States,US,North America,regular price,3,B08RWQ1LLZ,2022-09-28
United States,US,North America,regular price,3,B0B7NYD1GN,2022-11-04
United States,US,North America,regular price,3,B09S4RCBLV,2022-05-18
United States,US,North America,regular price,7,B0B3VQS2CL,2022-06-17
United States,US,North America,regular price,1,B083SRF53H,2022-08-20
United States,US,North America,regular price,3,B0B3R22XMK,2022-09-26
United States,US,North America,regular price,2,B0BCGJCXPN,2022-06-18
United States,US,North America,regular price,4,B096MTJK8T,2022-01-15
United States,US,North America,regular price,6,B08RWQ1LLZ,2022-06-01
United States,US,North America,regular price,5,B09FF7TL8M,2022-11-27
United States,US,North America,regular price,3,B08GCMYG6T,2022-04-05
United States,US,North America,regular price,7,B0BXX2HKKR,2022-01-24
United States,US,North America,regular price,5,B08RBQD71N,2022-12-23
United States,US,North America,regular price,7,B09CZDBWZ4,2022-07-17
United States,US,North America,regular price,1,B09MR3Y4BB,2022-07-11
United States,US,North America,regular price,6,B0B9BXVWHT,2022-06-17
United States,US,North America,regular price,4,B0BNQNYN7S,2022-07-27
United States,US,North America,regular price,2,B09F66RKN6,2022-11-23
United States,US,North America,regular price,5,B096MTJK8T,2022-07-31
United States,US,North America,regular price,5,B09S4RCBLV,2022-01-30
United States,US,North America,regular price,5,B096MTJK8T,2022-02-24
United States,US,North America,regular price,3,B0B6313R5N,2022-04-12
United States,US,North America,regular price,1,B07X6BPLWW,2022-08-31
United States,US,North America,regular price,5,B0BP6SHWG9,2022-08-05
United States,US,North America,regular price,1,B09TSTGGDK,2022-09-15
United States,US,North America,regular price,1,B09PLDM9MJ,2022-04-17
United States,US,North America,regular price,7,B09FZ5CW67,2022-03-03
United States,US,North America,regular price,3,B01N0B4JUX,2022-02-17
United States,US,North America,regular price,2,B096MTJK8T,2022-11-29
United States,US,North America,regular price,3,B08RBQD71N,2022-03-24
United States,US,North America,regular price,2,B0BFBVZCBF,2022-05-02
United States,US,North America,regular price,7,B09RWL5177,2022-01-01
United States,US,North America,regular price,7,B09TBDW87M,2022-03-21
United States,US,North America,regular price,7,B07R4LY8ZX,2022-04-02
United States,US,North America,regular price,2,B08CVQMS5X,2022-09-03
United States,US,North America,regular price,5,B0BTDBB1T1,2022-11-30
United States,US,North America,regular price,3,B0B758B1TH,2022-03-07
United States,US,North America,regular price,3,B0B6ZNJ22C,2022-10-02
United States,US,North America,regular price,2,B0BRKXTSBT,2022-07-16
United States,US,North America,regular price,3,B08KR8MXWS,2022-12-04
United States,US,North America,regular price,4,B0BBFQ75DK,2022-06-17
United States,US,North America,regular price,4,B0BKLMG4RL,2022-08-09
United States,US,North America,regular price,6,B0B6ZNJ22C,2022-02-26
United States,US,North America,regular price,3,B096MTJK8T,2022-10-28
United States,US,North America,regular price,4,B0BW5K7K7W,2022-04-25
United States,US,North America,regular price,1,B09MR3Y4BB,2022-06-08
United States,US,North America,regular price,1,B0BP6SHWG9,2022-05-05
United States,US,North America,regular price,6,B095HSB6HM,2022-05-20
United States,US,North America,regular price,5,B083SRF53H,2022-07-12
United States,US,North America,regular price,1,B0B7NYD1GN,2022-02-08
United States,US,North America,regular price,6,B09X7DMBVF,2022-10-13
United States,US,North America,regular price,3,B09TBDW87M,2022-12-25
United States,US,North America,regular price,6,B0BNTLS9H1,2022-07-08
United States,US,North America,regular price,3,B07VQLXXVP,2022-06-28
United States,US,North America,regular price,1,B08RWQ1LLZ,2022-12-27
United States,US,North America,regular price,1,B0BTYRLWBY,2022-02-21
United States,US,North America,regular price,6,B0BP6SHWG9,2022-01-11
United States,US,North America,regular price,1,B083SRF53H,2022-04-01
United States,US,North America,regular price,6,B07BFBH4TF,2022-04-07
United States,US,North America,regular price,5,B0859PY9L9,2022-08-07
United States,US,North America,regular price,1,B06Y464P18,2022-07-13
United States,US,North America,regular price,1,B096MTJK8T,2022-04-20
United States,US,North America,regular price,5,B07P83DZ87,2022-11-26
United States,US,North America,regular price,2,B09TSTGGDK,2022-05-28
United States,US,North America,regular price,4,B09TFJYZPT,2022-12-22
United States,US,North America,regular price,2,B09ZS1PHV4,2022-12-19
United States,US,North America,regular price,3,B0BH8DBZLP,2022-01-13
United States,US,North America,regular price,7,B08T8JKXJF,2022-07-14
United States,US,North America,regular price,6,B01N0B4JUX,2022-04-18
United States,US,North America,regular price,6,B096MTJK8T,2022-10-21
United States,US,North America,regular price,6,B01N0B4JUX,2022-01-06
United States,US,North America,regular price,2,B0BVFV1KK6,2022-08-24
United States,US,North America,regular price,4,B0BTDBB1T1,2022-04-10
United States,US,North America,regular price,3,B09CZDBWZ4,2022-02-26
United States,US,North America,regular price,5,B01N0B4JUX,2022-12-12
United States,US,North America,regular price,3,B0B3VQS2CL,2022-01-22
United States,US,North America,regular price,1,B09FF7TL8M,2022-09-06
United States,US,North America,regular price,4,B0BFFKRCR6,2022-01-21
United States,US,North America,regular price,5,B09S4RCBLV,2022-02-22
United States,US,North America,regular price,2,B09MR3Y4BB,2022-03-12
United States,US,North America,regular price,4,B0B3R22XMK,2022-06-29
United States,US,North America,regular price,3,B0B3VQS2CL,2022-02-15
United States,US,North America,regular price,2,B08NPN2P5N,2022-01-02
United States,US,North America,regular price,4,B07HMZJQ3Q,2022-02-01
United States,US,North America,regular price,2,B09MFRZV5B,2022-06-26
United States,US,North America,regular price,2,B0BFFKRCR6,2022-10-08
United States,US,North America,regular price,5,B06WV87JCQ,2022-06-15
United States,US,North America,regular price,2,B0B758B1TH,2022-01-29
United States,US,North America,regular price,5,B07JKKWW68,2022-06-26
United States,US,North America,regular price,5,B0BY8TMDQN,2022-03-10
United States,US,North America,regular price,3,B0BH8DBZLP,2022-08-17
United States,US,North America,regular price,1,B096MTJK8T,2022-09-22
United States,US,North America,regular price,3,B09ZS1PHV4,2022-01-27
United States,US,North America,regular price,7,B09ZS1PHV4,2022-05-13
United States,US,North America,regular price,1,B09RWL5177,2022-12-26
United States,US,North America,regular price,6,B0BVFV1KK6,2022-01-24
United States,US,North America,regular price,5,B0BXX2HKKR,2022-12-28
United States,US,North America,regular price,4,B09Z6T8H41,2022-08-17
United States,US,North America,regular price,3,B096MTJK8T,2022-03-28
United States,US,North America,regular price,2,B0BT23BL5W,2022-01-04
United States,US,North America,regular price,1,B07DY2D4N1,2022-03-17
United States,US,North America,regular price,3,B0BTYRLWBY,2022-12-20
United States,US,North America,regular price,6,B07BFBH4TF,2022-06-06
United States,US,North America,regular price,2,B0BSFPTKRJ,2022-01-19
United States,US,North America,regular price,5,B09X7DMBVF,2022-03-09
United States,US,North America,regular price,6,B096MTJK8T,2022-03-28
United States,US,North America,regular price,1,B096MTJK8T,2022-08-04
United States,US,North America,regular price,1,B0B9BXVWHT,2022-03-19
United States,US,North America,regular price,3,B0BHNQBPFX,2022-04-27
United States,US,North America,regular price,6,B096MTJK8T,2022-06-08
United States,US,North America,regular price,2,B07KXFLBBS,2022-03-28
United States,US,North America,regular price,1,B0BMWD6QM8,2022-12-28
United States,US,North America,regular price,4,B0BT23BL5W,2022-11-09
United States,US,North America,regular price,6,B01C8SF8FI,2022-06-28
United States,US,North America,regular price,6,B0BY8TMDQN,2022-03-10
United States,US,North America,regular price,7,B0BBFQ75DK,2022-02-11
United States,US,North America,regular price,6,B0BT23BL5W,2022-01-16
United States,US,North America,regular price,2,B09ZS1PHV4,2022-06-11
United States,US,North America,regular price,4,B0B3VQS2CL,2022-02-08
United States,US,North America,regular price,6,B0BFFKRCR6,2022-06-06
United States,US,North America,regular price,3,B09GS6B1TZ,2022-05-29
United States,US,North America,regular price,3,B09MR3Y4BB,2022-06-11
United States,US,North America,regular price,3,B0B3VQS2CL,2022-05-28
United States,US,North America,regular price,7,B08KR8MXWS,2022-10-17
United States,US,North America,regular price,7,B096MTJK8T,2022-06-06
United States,US,North America,regular price,2,B096MTJK8T,2022-01-22
United States,US,North America,regular price,1,B096MTJK8T,2022-03-11
United States,US,North America,regular price,1,B096MTJK8T,2022-08-11
United States,US,North America,regular price,1,B096MTJK8T,2022-01-25
United States,US,North America,regular price,5,B08H4YQDHV,2022-10-06
United States,US,North America,regular price,1,B0BC1CBPKK,2022-09-20
United States,US,North America,regular price,2,B0B6313R5N,2022-02-19
United States,US,North America,regular price,6,B096MTJK8T,2022-02-28
United States,US,North America,regular price,3,B08NPN2P5N,2022-03-23
United States,US,North America,regular price,7,B0BSB769P1,2022-05-06
United States,US,North America,regular price,3,B0BW5K7K7W,2022-08-25
United States,US,North America,regular price,4,B08BFX9YXH,2022-05-20
United States,US,North America,regular price,2,B09GS6B1TZ,2022-01-06
United States,US,North America,regular price,7,B0BY8TMDQN,2022-01-16
United States,US,North America,regular price,1,B084CVFQSL,2022-11-01
United States,US,North America,regular price,1,B0BFBVZCBF,2022-05-05
United States,US,North America,regular price,5,B0BNNBWTDY,2022-01-26
United States,US,North America,regular price,2,B09YR95CN3,2022-09-05
United States,US,North America,regular price,6,B08CVQMS5X,2022-11-30
United States,US,North America,regular price,5,B0B758B1TH,2022-10-21
United States,US,North America,regular price,3,B0933P54MK,2022-02-15
United States,US,North America,regular price,2,B0B758B1TH,2022-12-15
United States,US,North America,regular price,1,B091M7PZMQ,2022-11-29
United States,US,North America,regular price,5,B0BKLMG4RL,2022-02-13
United States,US,North America,regular price,1,B09TFJYZPT,2022-11-21
United States,US,North America,regular price,2,B08CVQMS5X,2022-05-06
United States,US,North America,regular price,7,B0BSFPTKRJ,2022-07-10
United States,US,North America,regular price,6,B01N0B4JUX,2022-04-04
United States,US,North America,regular price,4,B0859PY9L9,2022-11-19
United States,US,North America,regular price,3,B06WV87JCQ,2022-10-19
United States,US,North America,regular price,1,B096MTJK8T,2022-04-24
United States,US,North America,regular price,2,B09TBDW87M,2022-09-13
United States,US,North America,regular price,6,B07SZN5Y88,2022-06-28
United States,US,North America,regular price,2,B096MTJK8T,2022-05-13
United States,US,North America,regular price,4,B0BFBVZCBF,2022-02-14
United States,US,North America,regular price,2,B08RWQ1LLZ,2022-12-13
United States,US,North America,regular price,7,B0BFBVZCBF,2022-04-14
United States,US,North America,regular price,3,B07BFBH4TF,2022-08-07
United States,US,North America,regular price,3,B0BP2HHBP7,2022-01-19
United States,US,North America,regular price,2,B0BH8DBZLP,2022-02-01
United States,US,North America,regular price,5,B08KR8MXWS,2022-05-26
United States,US,North America,sale price,2,B07JKKWW68,2022-04-16
United States,US,North America,sale price,4,B01C8SF8FI,2022-06-11
United States,US,North America,sale price,1,B0BY8TMDQN,2022-02-17
United States,US,North America,sale price,3,B07BFBH4TF,2022-12-01
United States,US,North America,sale price,5,B0B6ZNJ22C,2022-08-19
United States,US,North America,sale price,7,B0BW5K7K7W,2022-11-05
United States,US,North America,sale price,4,B01LXB7UZ1,2022-12-09
United States,US,North America,sale price,3,B0BFBVZCBF,2022-02-06
United States,US,North America,sale price,7,B0BPPSTK6F,2022-07-16
United States,US,North America,sale price,7,B0BY8TMDQN,2022-11-18
United States,US,North America,sale price,3,B08H4YQDHV,2022-04-30
United States,US,North America,sale price,2,B08RWQ1LLZ,2022-08-22
United States,US,North America,sale price,7,B07R4LY8ZX,2022-04-20
United States,US,North America,sale price,2,B06WV87JCQ,2022-02-08
United States,US,North America,sale price,3,B0933P54MK,2022-01-13
United States,US,North America,sale price,3,B08KR8MXWS,2022-10-26
United States,US,North America,sale price,4,B07JKKWW68,2022-01-18
United States,US,North America,sale price,7,B09F66RKN6,2022-04-17
United States,US,North America,sale price,7,B0BSFPTKRJ,2022-04-06
United States,US,North America,sale price,2,B083SRF53H,2022-01-02
United States,US,North America,sale price,1,B09YR95CN3,2022-06-28
United States,US,North America,sale price,4,B0BSFPTKRJ,2022-06-27
United States,US,North America,sale price,6,B08T8JKXJF,2022-05-27
United States,US,North America,sale price,4,B0BTZ4L5ZR,2022-08-19
United States,US,North America,sale price,5,B0B6ZNJ22C,2022-04-06
United States,US,North America,sale price,3,B08CVQMS5X,2022-05-17
United States,US,North America,sale price,1,B095HSB6HM,2022-12-31
United States,US,North America,sale price,1,B0BTZ4L5ZR,2022-03-17
United States,US,North America,sale price,5,B0BFBVZCBF,2022-04-10
United States,US,North America,sale price,4,B091M7PZMQ,2022-05-10
United States,US,North America,sale price,2,B096MTJK8T,2022-09-16
United States,US,North America,sale price,4,B07SZN5Y88,2022-09-29
United States,US,North America,sale price,3,B08GCMYG6T,2022-03-27
United States,US,North America,sale price,3,B09TSTGGDK,2022-12-22
United States,US,North America,sale price,5,B096MTJK8T,2022-06-09
United States,US,North America,sale price,4,B0BT23BL5W,2022-08-04
United States,US,North America,sale price,3,B08H4YQDHV,2022-06-09
United States,US,North America,sale price,3,B0B3R22XMK,2022-07-01
United States,US,North America,sale price,2,B0B6ZNJ22C,2022-09-20
United States,US,North America,sale price,3,B0BRKXTSBT,2022-01-29
United States,US,North America,sale price,3,B096MTJK8T,2022-01-04
United States,US,North America,sale price,1,B0BHNQBPFX,2022-08-30
United States,US,North America,sale price,5,B0BH8DBZLP,2022-08-27
United States,US,North America,sale price,5,B09TBDW87M,2022-11-13
United States,US,North America,sale price,4,B096MTJK8T,2022-04-01
United States,US,North America,sale price,6,B01F5HIVVC,2022-09-30
United States,US,North America,sale price,4,B0BTYRLWBY,2022-12-27
United States,US,North America,sale price,5,B08GCMYG6T,2022-09-26
United States,US,North America,sale price,5,B083SRF53H,2022-05-17
United States,US,North America,sale price,6,B09ZS1PHV4,2022-02-15
United States,US,North America,sale price,7,B0BSFPTKRJ,2022-07-14
United States,US,North America,sale price,1,B0BP6SHWG9,2022-02-04
United States,US,North America,sale price,3,B0933P54MK,2022-02-06
United States,US,North America,sale price,5,B07DY2D4N1,2022-09-24
United States,US,North America,sale price,4,B09Z6T8H41,2022-08-11
United States,US,North America,sale price,7,B07VQLXXVP,2022-08-14
United States,US,North America,sale price,2,B01F5HIVVC,2022-11-01
United States,US,North America,sale price,3,B0BTDBB1T1,2022-04-10
United States,US,North America,sale price,3,B0BMT96BD7,2022-12-18
United States,US,North America,sale price,2,B0BC1CBPKK,2022-03-11
United States,US,North America,sale price,3,B06WV87JCQ,2022-07-05
United States,US,North America,sale price,2,B0BTHTTL38,2022-04-21
United States,US,North America,sale price,2,B0BMWD6QM8,2022-11-08
United States,US,North America,sale price,4,B096MTJK8T,2022-08-01
United States,US,North America,sale price,7,B096MTJK8T,2022-10-24
United States,US,North America,sale price,7,B09X7DMBVF,2022-12-15
United States,US,North America,sale price,6,B09FZ5CW67,2022-10-19
United States,US,North America,sale price,1,B0B758B1TH,2022-06-12
United States,US,North America,sale price,1,B08RBQD71N,2022-05-20
United States,US,North America,sale price,1,B0BVFV1KK6,2022-03-05
United States,US,North America,sale price,2,B0B6ZNJ22C,2022-01-09
United States,US,North America,sale price,4,B09FZ5CW67,2022-06-01
United States,US,North America,sale price,7,B06WV87JCQ,2022-10-13
United States,US,North America,sale price,6,B09GS6B1TZ,2022-07-09
United States,US,North America,sale price,6,B0BMT96BD7,2022-04-23
United States,US,North America,sale price,2,B0BH8DBZLP,2022-02-13
United States,US,North America,sale price,6,B0BMWD6QM8,2022-02-01
United States,US,North America,sale price,4,B0B758B1TH,2022-01-11
United States,US,North America,sale price,7,B0BSFPTKRJ,2022-12-08
United States,US,North America,sale price,7,B0BMWD6QM8,2022-07-29
United States,US,North America,sale price,1,B01N0B4JUX,2022-12-05
United States,US,North America,sale price,2,B07JKKWW68,2022-01-26
United States,US,North America,sale price,7,B07SZN5Y88,2022-02-05
United States,US,North America,sale price,5,B01N0B4JUX,2022-11-21
United States,US,North America,sale price,7,B08GCMYG6T,2022-08-13
United States,US,North America,sale price,2,B07R4LY8ZX,2022-05-28
United States,US,North America,sale price,3,B0BW5K7K7W,2022-04-27
United States,US,North America,sale price,4,B0BNQNYN7S,2022-04-20
United States,US,North America,sale price,7,B0BCGJCXPN,2022-12-15
United States,US,North America,sale price,2,B0B9BXVWHT,2022-04-08
United States,US,North America,sale price,1,B0BH8DBZLP,2022-05-18
United States,US,North America,sale price,6,B0BMT96BD7,2022-05-06
United States,US,North America,sale price,7,B0B7NYD1GN,2022-01-24
United States,US,North America,sale price,5,B0BRXS8ZSV,2022-03-13
United States,US,North America,sale price,6,B07VQLXXVP,2022-05-03
United States,US,North America,sale price,2,B096MTJK8T,2022-10-18
United States,US,North America,sale price,6,B01LXB7UZ1,2022-10-05
United States,US,North America,sale price,6,B096MTJK8T,2022-04-08
United States,US,North America,sale price,3,B0BTHTTL38,2022-12-29
United States,US,North America,sale price,4,B0BFFKRCR6,2022-12-06
United States,US,North America,sale price,7,B0BH8DBZLP,2022-07-21
United States,US,North America,sale price,1,B0BP2HHBP7,2022-01-03
United States,US,North America,sale price,7,B084CVFQSL,2022-10-07
United States,US,North America,sale price,1,B07R4LY8ZX,2022-07-09
United States,US,North America,sale price,5,B08RBQD71N,2022-02-25
United States,US,North America,sale price,3,B06WV87JCQ,2022-04-26
United States,US,North America,sale price,7,B0BP2HHBP7,2022-01-20
United States,US,North America,sale price,3,B07SZN5Y88,2022-08-26
United States,US,North America,sale price,3,B0BSB769P1,2022-10-13
United States,US,North America,sale price,7,B07HMZJQ3Q,2022-08-10
United States,US,North America,sale price,5,B09GS6B1TZ,2022-03-19
United States,US,North America,sale price,7,B0BMT96BD7,2022-12-20
United States,US,North America,sale price,7,B083SRF53H,2022-05-07
United States,US,North America,sale price,2,B09FZ5CW67,2022-09-19
United States,US,North America,sale price,2,B07HMZJQ3Q,2022-11-14
United States,US,North America,sale price,3,B096MTJK8T,2022-06-22
United States,US,North America,sale price,1,B07BFBH4TF,2022-03-06
United States,US,North America,sale price,7,B06WV87JCQ,2022-05-21
United States,US,North America,sale price,1,B08NPN2P5N,2022-06-10
United States,US,North America,sale price,5,B0933P54MK,2022-04-24
United States,US,North America,sale price,2,B09PLDM9MJ,2022-05-17
United States,US,North America,sale price,1,B096MTJK8T,2022-12-25
United States,US,North America,sale price,4,B07JKKWW68,2022-01-23
United States,US,North America,sale price,4,B08RBQD71N,2022-01-27
United States,US,North America,sale price,3,B0859PY9L9,2022-05-23
United States,US,North America,sale price,5,B08NPN2P5N,2022-06-08
United States,US,North America,sale price,6,B07P83DZ87,2022-08-24
United States,US,North America,sale price,3,B0BKLMG4RL,2022-11-07
United States,US,North America,sale price,6,B0933P54MK,2022-04-20
United States,US,North America,sale price,7,B07HMZJQ3Q,2022-03-14
United States,US,North America,sale price,6,B01C8SF8FI,2022-03-24
United States,US,North America,sale price,6,B08H4YQDHV,2022-09-15
United States,US,North America,sale price,4,B0859PY9L9,2022-12-11
United States,US,North America,sale price,2,B0BNQNYN7S,2022-09-06
United States,US,North America,sale price,6,B08T8JKXJF,2022-03-22
United States,US,North America,sale price,1,B0BY8TMDQN,2022-05-22
United States,US,North America,sale price,6,B0BSFPTKRJ,2022-07-02
United States,US,North America,sale price,3,B0BVFV1KK6,2022-03-22
United States,US,North America,sale price,2,B01F5HIVVC,2022-08-26
United States,US,North America,sale price,2,B07R4LY8ZX,2022-11-14
United States,US,North America,sale price,2,B096MTJK8T,2022-03-27
United States,US,North America,sale price,2,B0BT23BL5W,2022-11-30
United States,US,North America,sale price,5,B0BH8DBZLP,2022-06-11
United States,US,North America,sale price,5,B0BNTLS9H1,2022-05-08
United States,US,North America,sale price,2,B01F5HIVVC,2022-02-24
United States,US,North America,sale price,2,B0BNTLS9H1,2022-06-17
United States,US,North America,sale price,3,B0BRXS8ZSV,2022-12-06
United States,US,North America,sale price,1,B0BHNQBPFX,2022-06-21
United States,US,North America,sale price,4,B0BXX2HKKR,2022-05-22
United States,US,North America,sale price,7,B0BRXS8ZSV,2022-01-28
United States,US,North America,sale price,5,B0BPPSTK6F,2022-10-05
United States,US,North America,sale price,7,B0BTYRLWBY,2022-06-23
United States,US,North America,sale price,3,B0B6ZNJ22C,2022-03-24
United States,US,North America,sale price,3,B07JKKWW68,2022-01-31
United States,US,North America,sale price,3,B0BXX2HKKR,2022-07-29
United States,US,North America,sale price,4,B096MTJK8T,2022-09-13
United States,US,North America,sale price,6,B09X7DMBVF,2022-09-04
United States,US,North America,sale price,6,B06Y464P18,2022-01-26
United States,US,North America,sale price,1,B01LXB7UZ1,2022-05-09
United States,US,North America,sale price,3,B0BMWD6QM8,2022-11-26
United States,US,North America,sale price,7,B07BFBH4TF,2022-01-15
United States,US,North America,sale price,6,B01LXB7UZ1,2022-12-10
United States,US,North America,sale price,5,B096MTJK8T,2022-05-18
United States,US,North America,sale price,4,B09FF7TL8M,2022-10-02
United States,US,North America,sale price,5,B09RWL5177,2022-11-10
United States,US,North America,sale price,6,B0B9BXVWHT,2022-05-13
United States,US,North America,sale price,5,B096MTJK8T,2022-02-25
United States,US,North America,sale price,4,B096MTJK8T,2022-09-07
United States,US,North America,sale price,7,B0BW5K7K7W,2022-06-30
United States,US,North America,sale price,4,B09X7DMBVF,2022-02-06
United States,US,North America,sale price,3,B09TSTGGDK,2022-04-08
United States,US,North America,sale price,2,B09MR3Y4BB,2022-01-02
United States,US,North America,sale price,5,B0BCGJCXPN,2022-09-03
United States,US,North America,sale price,4,B07P83DZ87,2022-05-19
United States,US,North America,sale price,6,B0BRKXTSBT,2022-12-20
United States,US,North America,sale price,3,B06WV87JCQ,2022-03-30
United States,US,North America,sale price,1,B0BCGJCXPN,2022-07-28
United States,US,North America,sale price,6,B0B3VQS2CL,2022-05-10
United States,US,North America,sale price,3,B0BSB769P1,2022-12-10
United States,US,North America,sale price,6,B091M7PZMQ,2022-01-24
United States,US,North America,sale price,7,B096MTJK8T,2022-09-19
United States,US,North America,sale price,3,B01N0B4JUX,2022-09-02
United States,US,North America,sale price,2,B083SRF53H,2022-06-10
United States,US,North America,sale price,1,B0BNNBWTDY,2022-06-21
United States,US,North America,sale price,4,B07JKKWW68,2022-11-14
United States,US,North America,sale price,6,B096MTJK8T,2022-01-21
United States,US,North America,sale price,1,B07VQLXXVP,2022-12-26
United States,US,North America,sale price,3,B09PLDM9MJ,2022-12-11
United States,US,North America,sale price,5,B07HMZJQ3Q,2022-02-20
United States,US,North America,sale price,3,B07JKKWW68,2022-12-24
United States,US,North America,sale price,4,B0BKLMG4RL,2022-03-28
United States,US,North America,sale price,7,B096MTJK8T,2022-07-02
United States,US,North America,sale price,7,B0BMWD6QM8,2022-03-21
United States,US,North America,sale price,3,B0BT23BL5W,2022-07-26
United States,US,North America,sale price,2,B0BNNBWTDY,2022-02-12
United States,US,North America,sale price,2,B0BT23BL5W,2022-03-11
United States,US,North America,sale price,7,B0B9BXVWHT,2022-04-05
United States,US,North America,sale price,7,B08CDKQ8T6,2022-01-17
United States,US,North America,sale price,1,B096MTJK8T,2022-11-20
United States,US,North America,sale price,6,B0BCGJCXPN,2022-09-06
United States,US,North America,sale price,7,B09TSTGGDK,2022-04-09
United States,US,North America,sale price,5,B09ZS1PHV4,2022-06-06
United States,US,North America,sale price,1,B0BTHTTL38,2022-11-05
United States,US,North America,sale price,2,B0B3VQS2CL,2022-05-30
United States,US,North America,sale price,4,B0BP6SHWG9,2022-05-08
United States,US,North America,sale price,1,B096MTJK8T,2022-06-01
United States,US,North America,sale price,7,B09CZDBWZ4,2022-02-23
United States,US,North America,sale price,7,B0BVFV1KK6,2022-03-12
United States,US,North America,sale price,2,B09YR95CN3,2022-07-23
United States,US,North America,sale price,3,B0BH8DBZLP,2022-10-02
United States,US,North America,sale price,3,B08BFX9YXH,2022-04-17
United States,US,North America,sale price,7,B09MFRZV5B,2022-02-01
United States,US,North America,sale price,2,B09S4RCBLV,2022-12-06
United States,US,North America,sale price,3,B0BBFQ75DK,2022-11-07
United States,US,North America,sale price,2,B08RWQ1LLZ,2022-01-05
United States,US,North America,sale price,6,B0BW5K7K7W,2022-09-19
United States,US,North America,sale price,6,B01C8SF8FI,2022-10-04
United States,US,North America,sale price,3,B07P83DZ87,2022-12-08
United States,US,North America,sale price,5,B0B7NYD1GN,2022-01-15
United States,US,North America,sale price,5,B0BRXS8ZSV,2022-08-30
United States,US,North America,sale price,4,B07JKKWW68,2022-09-20
United States,US,North America,sale price,2,B0BTHTTL38,2022-03-26
United States,US,North America,sale price,1,B0BFBVZCBF,2022-01-15
United States,US,North America,sale price,7,B08CVQMS5X,2022-01-02
United States,US,North America,sale price,1,B0B6313R5N,2022-04-29
United States,US,North America,sale price,6,B096MTJK8T,2022-04-11
United States,US,North America,sale price,3,B091M7PZMQ,2022-04-20
United States,US,North America,sale price,5,B0B758B1TH,2022-08-04
United States,US,North America,sale price,1,B0BPPSTK6F,2022-04-23
United States,US,North America,sale price,3,B096MTJK8T,2022-12-11
United States,US,North America,sale price,3,B0BXX2HKKR,2022-09-30
United States,US,North America,sale price,4,B0BW5K7K7W,2022-11-17
United States,US,North America,sale price,3,B09Z6T8H41,2022-12-15
United States,US,North America,sale price,5,B083SRF53H,2022-03-26
United States,US,North America,sale price,2,B0BKLMG4RL,2022-10-21
United States,US,North America,sale price,5,B0BBFQ75DK,2022-10-11
United States,US,North America,sale price,5,B0B3VQS2CL,2022-11-17
United States,US,North America,sale price,1,B0BNQNYN7S,2022-12-04
United States,US,North America,sale price,3,B0BBFQ75DK,2022-12-10
United States,US,North America,sale price,4,B09GS6B1TZ,2022-03-31
United States,US,North America,sale price,6,B0BCGJCXPN,2022-02-28
United States,US,North America,sale price,5,B096MTJK8T,2022-03-02
United States,US,North America,sale price,4,B0B6ZNJ22C,2022-02-26
United States,US,North America,sale price,5,B08CVQMS5X,2022-12-08
United States,US,North America,sale price,3,B08CVQMS5X,2022-10-23
United States,US,North America,sale price,7,B08H4YQDHV,2022-09-08
United States,US,North America,sale price,5,B09GS6B1TZ,2022-03-27
United States,US,North America,sale price,7,B084CVFQSL,2022-01-23
United States,US,North America,sale price,1,B096MTJK8T,2022-12-09
United States,US,North America,sale price,5,B08CVQMS5X,2022-01-12
United States,US,North America,sale price,2,B09YR95CN3,2022-08-10
United States,US,North America,sale price,2,B01N0B4JUX,2022-05-09
United States,US,North America,sale price,6,B09FZ5CW67,2022-05-26
United States,US,North America,sale price,3,B01N0B4JUX,2022-10-10
United States,US,North America,sale price,4,B0B3VQS2CL,2022-11-11
United States,US,North America,sale price,3,B07DY2D4N1,2022-03-18
United States,US,North America,sale price,5,B0BSFPTKRJ,2022-05-10
United States,US,North America,sale price,2,B07X6BPLWW,2022-11-22
United States,US,North America,sale price,2,B09PLDM9MJ,2022-08-11
United States,US,North America,sale price,5,B07JKKWW68,2022-11-28
